Title,URL,Description,Details,ShortDetails,Resource,Type,Identifiers,Db,EntrezUID,Properties
"Alcohol brand preferences of underage youth: results from a pilot survey among a national sample.","/pubmed/22014249","Siegel M, DeJong W, Naimi TS, Heeren T, Rosenbloom DL, Ross C, Ostroff J, Jernigan DH.","Subst Abus. 2011 Oct;32(4):191-201. doi: 10.1080/08897077.2011.601250.","Subst Abus.  2011","PubMed","citation","PMID:22014249 | PMCID:PMC3202336","pubmed","22014249","create date:2011/10/22 | first author:Siegel M",
"US Housing insecurity and the health of very young children.","/pubmed/21680929","Cutts DB, Meyers AF, Black MM, Casey PH, Chilton M, Cook JT, Geppert J, Ettinger de Cuba S, Heeren T, Coleman S, Rose-Jacobs R, Frank DA.","Am J Public Health. 2011 Aug;101(8):1508-14. doi: 10.2105/AJPH.2011.300139.","Am J Public Health.  2011","PubMed","citation","PMID:21680929 | PMCID:PMC3134514","pubmed","21680929","create date:2011/06/18 | first author:Cutts DB",
"Drinking style and dating violence in a sample of urban, alcohol-using youth.","/pubmed/21683037","Rothman EF, Stuart GL, Greenbaum PE, Heeren T, Bowen DJ, Vinci R, Baughman AL, Bernstein J.","J Stud Alcohol Drugs. 2011 Jul;72(4):555-66.","J Stud Alcohol Drugs.  2011","PubMed","citation","PMID:21683037 | PMCID:PMC3125879","pubmed","21683037","create date:2011/06/21 | first author:Rothman EF",
"Performance of a risk index for advanced proximal colorectal neoplasia among a racially/ethnically diverse patient population (risk index for advanced proximal neoplasia).","/pubmed/21326221","Levitzky BE, Brown CC, Heeren TC, Schroy PC 3rd.","Am J Gastroenterol. 2011 Jun;106(6):1099-106. doi: 10.1038/ajg.2011.20.","Am J Gastroenterol.  2011","PubMed","citation","PMID:21326221","pubmed","21326221","create date:2011/02/18 | first author:Levitzky BE",
"Incidence and predictors of acute kidney injury in an urban cohort of subjects with HIV and hepatitis C virus coinfection.","/pubmed/21309706","Garg S, Hoenig M, Edwards EM, Bliss C, Heeren T, Tumilty S, Walley AY, Koziel MJ, Skolnik PR, Horsburgh CR, Cotton D.","AIDS Patient Care STDS. 2011 Mar;25(3):135-41. doi: 10.1089/apc.2010.0104.","AIDS Patient Care STDS.  2011","PubMed","citation","PMID:21309706 | PMCID:PMC3101898","pubmed","21309706","create date:2011/02/12 | first author:Garg S",
"The acute effects of caffeinated versus non-caffeinated alcoholic beverage on driving performance and attention/reaction time.","/pubmed/21134017","Howland J, Rohsenow DJ, Arnedt JT, Bliss CA, Hunt SK, Calise TV, Heeren T, Winter M, Littlefield C, Gottlieb DJ.","Addiction. 2011 Feb;106(2):335-41. doi: 10.1111/j.1360-0443.2010.03219.x.","Addiction.  2011","PubMed","citation","PMID:21134017","pubmed","21134017","create date:2010/12/08 | first author:Howland J",
"Workplace telecommunications technology to identify mental health disorders and facilitate self-help or professional referrals.","/pubmed/21192751","Farzanfar R, Locke SE, Heeren TC, Stevens A, Vachon L, Thi Nguyen MK, Friedman RH.","Am J Health Promot. 2011 Jan-Feb;25(3):207-16. doi: 10.4278/ajhp.100118-QUAN-14.","Am J Health Promot.  2011","PubMed","citation","PMID:21192751","pubmed","21192751","create date:2011/01/05 | first author:Farzanfar R",
"Patient and Provider Preferences for Colorectal Cancer Screening: How Does CT Colonography Compare to Other Modalities?","/pubmed/25237287","Calderwood AH, Wasan SK, Heeren TC, Schroy PC 3rd.","Int J Canc Prev. 2011;4(4):307-338.","Int J Canc Prev.  2011","PubMed","citation","PMID:25237287 | PMCID:PMC4165440","pubmed","25237287","create date:2011/01/01 | first author:Calderwood AH",
"The impact of a novel computer-based decision aid on shared decision making for colorectal cancer screening: a randomized trial.","/pubmed/20484090","Schroy PC 3rd, Emmons K, Peters E, Glick JT, Robinson PA, Lydotes MA, Mylvanaman S, Evans S, Chaisson C, Pignone M, Prout M, Davidson P, Heeren TC.","Med Decis Making. 2011 Jan-Feb;31(1):93-107. doi: 10.1177/0272989X10369007.","Med Decis Making.  2011","PubMed","citation","PMID:20484090 | PMCID:PMC4165390","pubmed","20484090","create date:2010/05/21 | first author:Schroy PC 3rd",
"Early adolescent executive functioning, intrauterine exposures and own drug use.","/pubmed/21371553","Rose-Jacobs R, Soenksen S, Appugliese DP, Cabral HJ, Richardson MA, Beeghly M, Heeren TC, Frank DA.","Neurotoxicol Teratol. 2011 May-Jun;33(3):379-92. doi: 10.1016/j.ntt.2011.02.013.","Neurotoxicol Teratol.  2011","PubMed","citation","PMID:21371553 | PMCID:PMC3145371","pubmed","21371553","create date:2011/03/05 | first author:Rose-Jacobs R",
"Adolescent initiation of licit and illicit substance use: Impact of intrauterine exposures and post-natal exposure to violence.","/pubmed/20600847","Frank DA, Rose-Jacobs R, Crooks D, Cabral HJ, Gerteis J, Hacker KA, Martin B, Weinstein ZB, Heeren T.","Neurotoxicol Teratol. 2011 Jan-Feb;33(1):100-9. doi: 10.1016/j.ntt.2010.06.002.","Neurotoxicol Teratol.  2011","PubMed","citation","PMID:20600847 | PMCID:PMC3000885","pubmed","20600847","create date:2010/07/06 | first author:Frank DA",
"Hospital patients' perceptions during treatment and early discontinuation of serotonin selective reuptake inhibitor antidepressants.","/pubmed/21105288","Woolley SB, Fredman L, Goethe JW, Lincoln AK, Heeren T.","J Clin Psychopharmacol. 2010 Dec;30(6):716-9.","J Clin Psychopharmacol.  2010","PubMed","citation","PMID:21105288","pubmed","21105288","create date:2010/11/26 | first author:Woolley SB",
"Mechanisms of change in control group drinking in clinical trials of brief alcohol intervention: implications for bias toward the null.","/pubmed/20887573","Bernstein JA, Bernstein E, Heeren TC.","Drug Alcohol Rev. 2010 Sep;29(5):498-507. doi: 10.1111/j.1465-3362.2010.00174.x. Review.","Drug Alcohol Rev.  2010","PubMed","citation","PMID:20887573","pubmed","20887573","create date:2010/10/05 | first author:Bernstein JA",
"Hangover Predicts Residual Alcohol Effects on Psychomotor Vigilance the Morning After Intoxication.","/pubmed/21643431","Howland J, Rohsenow DJ, Bliss CA, Almeida AB, Calise TV, Heeren T, Winter M.","J Addict Res Ther. 2010 Aug 23;1(101). pii: 1000101.","J Addict Res Ther.  2010","PubMed","citation","PMID:21643431 | PMCID:PMC3105242","pubmed","21643431","create date:2011/06/07 | first author:Howland J",
"A brief motivational interview in a pediatric emergency department, plus 10-day telephone follow-up, increases attempts to quit drinking among youth and young adults who screen positive for problematic drinking.","/pubmed/20670329","Bernstein J, Heeren T, Edward E, Dorfman D, Bliss C, Winter M, Bernstein E.","Acad Emerg Med. 2010 Aug;17(8):890-902. doi: 10.1111/j.1553-2712.2010.00818.x.","Acad Emerg Med.  2010","PubMed","citation","PMID:20670329 | PMCID:PMC2913305","pubmed","20670329","create date:2010/07/31 | first author:Bernstein J",
"Development and validity of a 2-item screen to identify families at risk for food insecurity.","/pubmed/20595453","Hager ER, Quigg AM, Black MM, Coleman SM, Heeren T, Rose-Jacobs R, Cook JT, de Cuba SA, Casey PH, Chilton M, Cutts DB, Meyers AF, Frank DA.","Pediatrics. 2010 Jul;126(1):e26-32. doi: 10.1542/peds.2009-3146.","Pediatrics.  2010","PubMed","citation","PMID:20595453","pubmed","20595453","create date:2010/07/03 | first author:Hager ER",
"Noninvasive markers of liver fibrosis are highly predictive of liver-related death in a cohort of HCV-infected individuals with and without HIV infection.","/pubmed/20179698","Nunes D, Fleming C, Offner G, Craven D, Fix O, Heeren T, Koziel MJ, Graham C, Tumilty S, Skolnik P, Stuver S, Horsburgh CR Jr, Cotton D.","Am J Gastroenterol. 2010 Jun;105(6):1346-53. doi: 10.1038/ajg.2009.746.","Am J Gastroenterol.  2010","PubMed","citation","PMID:20179698","pubmed","20179698","create date:2010/02/25 | first author:Nunes D",
"Cumulative hardship and wellness of low-income, young children: multisite surveillance study.","/pubmed/20385641","Frank DA, Casey PH, Black MM, Rose-Jacobs R, Chilton M, Cutts D, March E, Heeren T, Coleman S, de Cuba SE, Cook JT.","Pediatrics. 2010 May;125(5):e1115-23. doi: 10.1542/peds.2009-1078.","Pediatrics.  2010","PubMed","citation","PMID:20385641","pubmed","20385641","create date:2010/04/14 | first author:Frank DA",
"The effects of binge drinking on college students' next-day academic test-taking performance and mood state.","/pubmed/20403018","Howland J, Rohsenow DJ, Greece JA, Littlefield CA, Almeida A, Heeren T, Winter M, Bliss CA, Hunt S, Hermos J.","Addiction. 2010 Apr;105(4):655-65. doi: 10.1111/j.1360-0443.2009.02880.x.","Addiction.  2010","PubMed","citation","PMID:20403018 | PMCID:PMC2859622","pubmed","20403018","create date:2010/04/21 | first author:Howland J",
"Influence of prior advice and beliefs of mothers on infant sleep position.","/pubmed/20368490","Von Kohorn I, Corwin MJ, Rybin DV, Heeren TC, Lister G, Colson ER.","Arch Pediatr Adolesc Med. 2010 Apr;164(4):363-9. doi: 10.1001/archpediatrics.2010.26.","Arch Pediatr Adolesc Med.  2010","PubMed","citation","PMID:20368490 | PMCID:PMC2901910","pubmed","20368490","create date:2010/04/07 | first author:Von Kohorn I",
"Performance of mixed effects models in the analysis of mediated longitudinal data.","/pubmed/20170503","Blood EA, Cabral H, Heeren T, Cheng DM.","BMC Med Res Methodol. 2010 Feb 19;10:16. doi: 10.1186/1471-2288-10-16.","BMC Med Res Methodol.  2010","PubMed","citation","PMID:20170503 | PMCID:PMC2842282","pubmed","20170503","create date:2010/02/23 | first author:Blood EA",
"PTSD symptom increases in Iraq-deployed soldiers: comparison with nondeployed soldiers and associations with baseline symptoms, deployment experiences, and postdeployment stress.","/pubmed/20135698","Vasterling JJ, Proctor SP, Friedman MJ, Hoge CW, Heeren T, King LA, King DW.","J Trauma Stress. 2010 Feb;23(1):41-51. doi: 10.1002/jts.20487.","J Trauma Stress.  2010","PubMed","citation","PMID:20135698","pubmed","20135698","create date:2010/02/06 | first author:Vasterling JJ",
"A cost-effectiveness analysis of subject recruitment strategies in the HIPAA era: results from a colorectal cancer screening adherence trial.","/pubmed/19933718","Schroy PC 3rd, Glick JT, Robinson P, Lydotes MA, Heeren TC, Prout M, Davidson P, Wong JB.","Clin Trials. 2009 Dec;6(6):597-609. doi: 10.1177/1740774509346703.","Clin Trials.  2009","PubMed","citation","PMID:19933718","pubmed","19933718","create date:2009/11/26 | first author:Schroy PC 3rd",
"Social status, gender and alcohol-related problems: the black young adult experience.","/pubmed/19462265","Godette DC, Edwards E, Ford CL, Strunin L, Heeren T, Kawachi I.","Ethn Health. 2009 Oct;14(5):479-96. doi: 10.1080/13557850902923281.","Ethn Health.  2009","PubMed","citation","PMID:19462265","pubmed","19462265","create date:2009/05/23 | first author:Godette DC",
"Prospective assessment of neuropsychological functioning and mood in US Army National Guard personnel deployed as peacekeepers.","/pubmed/19730757","Proctor SP, Heaton KJ, Dos Santos KD, Rosenman ES, Heeren T.","Scand J Work Environ Health. 2009 Oct;35(5):349-60.","Scand J Work Environ Health.  2009","PubMed","citation","PMID:19730757","pubmed","19730757","create date:2009/09/05 | first author:Proctor SP",
"Association of time since deployment, combat intensity, and posttraumatic stress symptoms with neuropsychological outcomes following Iraq war deployment.","/pubmed/19736356","Marx BP, Brailey K, Proctor SP, Macdonald HZ, Graefe AC, Amoroso P, Heeren T, Vasterling JJ.","Arch Gen Psychiatry. 2009 Sep;66(9):996-1004. doi: 10.1001/archgenpsychiatry.2009.109.","Arch Gen Psychiatry.  2009","PubMed","citation","PMID:19736356","pubmed","19736356","create date:2009/09/09 | first author:Marx BP",
"Age of drinking onset and injuries, motor vehicle crashes, and physical fights after drinking and when not drinking.","/pubmed/19298330","Hingson RW, Edwards EM, Heeren T, Rosenbloom D.","Alcohol Clin Exp Res. 2009 May;33(5):783-90. doi: 10.1111/j.1530-0277.2009.00896.x.","Alcohol Clin Exp Res.  2009","PubMed","citation","PMID:19298330 | PMCID:PMC3383090","pubmed","19298330","create date:2009/03/21 | first author:Hingson RW",
"Child abuse and neglect: relations to adolescent binge drinking in the national longitudinal study of Adolescent Health (AddHealth) Study.","/pubmed/19028418","Shin SH, Edwards EM, Heeren T.","Addict Behav. 2009 Mar;34(3):277-80. doi: 10.1016/j.addbeh.2008.10.023.","Addict Behav.  2009","PubMed","citation","PMID:19028418 | PMCID:PMC2656346","pubmed","19028418","create date:2008/11/26 | first author:Shin SH",
"Food insecurity and risk of poor health among US-born children of immigrants.","/pubmed/19106417","Chilton M, Black MM, Berkowitz C, Casey PH, Cook J, Cutts D, Jacobs RR, Heeren T, de Cuba SE, Coleman S, Meyers A, Frank DA.","Am J Public Health. 2009 Mar;99(3):556-62. doi: 10.2105/AJPH.2008.144394.","Am J Public Health.  2009","PubMed","citation","PMID:19106417 | PMCID:PMC2661461","pubmed","19106417","create date:2008/12/25 | first author:Chilton M",
"Relationship between Multiple Forms of Maltreatment by a Parent or Guardian and Adolescent Alcohol Use.","/pubmed/19340641","Shin SH, Edwards E, Heeren T, Amodeo M.","Am J Addict. 2009 May-Jun;18(3):226-34. doi: 10.1080/10550490902786959.","Am J Addict.  2009","PubMed","citation","PMID:19340641","pubmed","19340641","create date:2009/04/03 | first author:Shin SH",
"Intrauterine cocaine exposure and executive functioning in middle childhood.","/pubmed/19146950","Rose-Jacobs R, Waber D, Beeghly M, Cabral H, Appugleise D, Heeren T, Marani J, Frank DA.","Neurotoxicol Teratol. 2009 May-Jun;31(3):159-68. doi: 10.1016/j.ntt.2008.12.002.","Neurotoxicol Teratol.  2009","PubMed","citation","PMID:19146950 | PMCID:PMC2774774","pubmed","19146950","create date:2009/01/17 | first author:Rose-Jacobs R",
"Headache complaints and the risk of suicidal thoughts or behaviors.","/pubmed/19008733","Woolley SB, Fredman L, Goethe JW, Lincoln AK, Heeren T.","J Nerv Ment Dis. 2008 Nov;196(11):822-8. doi: 10.1097/NMD.0b013e31818b4e4f.","J Nerv Ment Dis.  2008","PubMed","citation","PMID:19008733","pubmed","19008733","create date:2008/11/15 | first author:Woolley SB",
"A brief indicator of household energy security: associations with food security, child health, and child development in US infants and toddlers.","/pubmed/18829785","Cook JT, Frank DA, Casey PH, Rose-Jacobs R, Black MM, Chilton M, Ettinger de Cuba S, Appugliese D, Coleman S, Heeren T, Berkowitz C, Cutts DB.","Pediatrics. 2008 Oct;122(4):e867-75. doi: 10.1542/peds.2008-0286.","Pediatrics.  2008","PubMed","citation","PMID:18829785","pubmed","18829785","create date:2008/10/03 | first author:Cook JT",
"Adverse childhood experiences predict earlier age of drinking onset: results from a representative US sample of current or former drinkers.","/pubmed/18676515","Rothman EF, Edwards EM, Heeren T, Hingson RW.","Pediatrics. 2008 Aug;122(2):e298-304. doi: 10.1542/peds.2007-3412.","Pediatrics.  2008","PubMed","citation","PMID:18676515","pubmed","18676515","create date:2008/08/05 | first author:Rothman EF",
"An effective educational strategy for improving knowledge, risk perception, and risk communication among colorectal adenoma patients.","/pubmed/18574393","Schroy PC 3rd, Glick JT, Wilson S, Robinson PA, Heeren TC.","J Clin Gastroenterol. 2008 Jul;42(6):708-14. doi: 10.1097/MCG.0b013e3180500318.","J Clin Gastroenterol.  2008","PubMed","citation","PMID:18574393","pubmed","18574393","create date:2008/06/25 | first author:Schroy PC 3rd",
"Evaluation of the Webler-Brown model for estimating tetrachloroethylene exposure from vinyl-lined asbestos-cement pipes.","/pubmed/18518975","Spence LA, Aschengrau A, Gallagher LE, Webster TF, Heeren TC, Ozonoff DM.","Environ Health. 2008 Jun 2;7:24. doi: 10.1186/1476-069X-7-24.","Environ Health.  2008","PubMed","citation","PMID:18518975 | PMCID:PMC2432054","pubmed","18518975","create date:2008/06/04 | first author:Spence LA",
"Synergistic effects of child abuse and intimate partner violence on depressive symptoms in women.","/pubmed/18207563","Fogarty CT, Fredman L, Heeren TC, Liebschutz J.","Prev Med. 2008 May;46(5):463-9. doi: 10.1016/j.ypmed.2007.12.009.","Prev Med.  2008","PubMed","citation","PMID:18207563","pubmed","18207563","create date:2008/01/22 | first author:Fogarty CT",
"Early Age-of-onset Drinking Predicts Prescription Drug Misuse Among Teenagers and Young Adults: Results from a National Survey.","/pubmed/21768969","Hermos JA, Winter MR, Heeren TC, Hingson RW.","J Addict Med. 2008 Mar;2(1):22-30. doi: 10.1097/ADM.0b013e3181565e14.","J Addict Med.  2008","PubMed","citation","PMID:21768969","pubmed","21768969","create date:2008/03/01 | first author:Hermos JA",
Title,URL,Description,Details,ShortDetails,Resource,Type,Identifiers,Db,EntrezUID,Properties
"Age at drinking onset, alcohol dependence, and their relation to drug use and dependence, driving under the influence of drugs, and motor-vehicle crash involvement because of drugs.","/pubmed/18299759","Hingson RW, Heeren T, Edwards EM.","J Stud Alcohol Drugs. 2008 Mar;69(2):192-201.","J Stud Alcohol Drugs.  2008","PubMed","citation","PMID:18299759","pubmed","18299759","create date:2008/02/27 | first author:Hingson RW",
"A comparison of results from an alcohol survey of a prerecruited Internet panel and the National Epidemiologic Survey on Alcohol and Related Conditions.","/pubmed/18162076","Heeren T, Edwards EM, Dennis JM, Rodkin S, Hingson RW, Rosenbloom DL.","Alcohol Clin Exp Res. 2008 Feb;32(2):222-9.","Alcohol Clin Exp Res.  2008","PubMed","citation","PMID:18162076","pubmed","18162076","create date:2007/12/29 | first author:Heeren T",
"Household food insecurity: associations with at-risk infant and toddler development.","/pubmed/18166558","Rose-Jacobs R, Black MM, Casey PH, Cook JT, Cutts DB, Chilton M, Heeren T, Levenson SM, Meyers AF, Frank DA.","Pediatrics. 2008 Jan;121(1):65-72. doi: 10.1542/peds.2006-3717.","Pediatrics.  2008","PubMed","citation","PMID:18166558","pubmed","18166558","create date:2008/01/02 | first author:Rose-Jacobs R",
"Country of origin, age of drinking onset, and drinking patterns among Mexican American young adults.","/pubmed/17624686","Strunin L, Edwards EM, Godette DC, Heeren T.","Drug Alcohol Depend. 2007 Dec 1;91(2-3):134-40.","Drug Alcohol Depend.  2007","PubMed","citation","PMID:17624686 | PMCID:PMC2674766","pubmed","17624686","create date:2007/07/13 | first author:Strunin L",
"Breastfeeding and health outcomes among citizen infants of immigrant mothers.","/pubmed/18060893","Neault NB, Frank DA, Merewood A, Philipp B, Levenson S, Cook JT, Meyers AF, Casey PH, Cutts DB, Black MM, Heeren T, Berkowitz C; Children's Sentinel Nutrition Assessment Program Study Group..","J Am Diet Assoc. 2007 Dec;107(12):2077-86.","J Am Diet Assoc.  2007","PubMed","citation","PMID:18060893","pubmed","18060893","create date:2007/12/07 | first author:Neault NB",
"Screening preferences of patients at familial risk of colorectal cancer.","/pubmed/17404844","Schroy Iii PC, Glick JT, Robinson PA, Heeren T.","Dig Dis Sci. 2007 Oct;52(10):2788-95.","Dig Dis Sci.  2007","PubMed","citation","PMID:17404844","pubmed","17404844","create date:2007/04/04 | first author:Schroy Iii PC",
"Assessing the safety of anthrax immunization in US Army aircrew members via physical examination.","/pubmed/18000413","Downing J, Greig TW, Quattlebaum MD, Valentin M, Heeren TC, Grabenstein JD.","J Occup Environ Med. 2007 Oct;49(10):1079-85.","J Occup Environ Med.  2007","PubMed","citation","PMID:18000413","pubmed","18000413","create date:2007/11/15 | first author:Downing J",
"Variability in the diagnosis and management of adenoma-like and non-adenoma-like dysplasia-associated lesions or masses in inflammatory bowel disease: an Internet-based study.","/pubmed/17640638","Farraye FA, Waye JD, Moscandrew M, Heeren TC, Odze RD.","Gastrointest Endosc. 2007 Sep;66(3):519-29.","Gastrointest Endosc.  2007","PubMed","citation","PMID:17640638","pubmed","17640638","create date:2007/07/21 | first author:Farraye FA",
"Patient preferences for colorectal cancer screening: how does stool DNA testing fare?","/pubmed/17620034","Schroy PC 3rd, Lal S, Glick JT, Robinson PA, Zamor P, Heeren TC.","Am J Manag Care. 2007 Jul;13(7):393-400.","Am J Manag Care.  2007","PubMed","citation","PMID:17620034","pubmed","17620034","create date:2007/07/11 | first author:Schroy PC 3rd",
"Pre-natal exposures to cocaine and alcohol and physical growth patterns to age 8 years.","/pubmed/17412558","Lumeng JC, Cabral HJ, Gannon K, Heeren T, Frank DA.","Neurotoxicol Teratol. 2007 Jul-Aug;29(4):446-57.","Neurotoxicol Teratol.  2007","PubMed","citation","PMID:17412558 | PMCID:PMC2227319","pubmed","17412558","create date:2007/04/07 | first author:Lumeng JC",
"Heat or eat: the Low Income Home Energy Assistance Program and nutritional and health risks among children less than 3 years of age.","/pubmed/17079530","Frank DA, Neault NB, Skalicky A, Cook JT, Wilson JD, Levenson S, Meyers AF, Heeren T, Cutts DB, Casey PH, Black MM, Berkowitz C.","Pediatrics. 2006 Nov;118(5):e1293-302.","Pediatrics.  2006","PubMed","citation","PMID:17079530","pubmed","17079530","create date:2006/11/03 | first author:Frank DA",
"Age of alcohol-dependence onset: associations with severity of dependence and seeking treatment.","/pubmed/16950966","Hingson RW, Heeren T, Winter MR.","Pediatrics. 2006 Sep;118(3):e755-63.","Pediatrics.  2006","PubMed","citation","PMID:16950966","pubmed","16950966","create date:2006/09/05 | first author:Hingson RW",
"A randomized trial to improve early detection and prevention practices among siblings of melanoma patients.","/pubmed/16832795","Geller AC, Emmons KM, Brooks DR, Powers C, Zhang Z, Koh HK, Heeren T, Sober AJ, Li F, Gilchrest BA.","Cancer. 2006 Aug 15;107(4):806-14.","Cancer.  2006","PubMed","citation","PMID:16832795","pubmed","16832795","create date:2006/07/13 | first author:Geller AC",
"Neuropsychological outcomes of army personnel following deployment to the Iraq war.","/pubmed/16882958","Vasterling JJ, Proctor SP, Amoroso P, Kane R, Heeren T, White RF.","JAMA. 2006 Aug 2;296(5):519-29.","JAMA.  2006","PubMed","citation","PMID:16882958","pubmed","16882958","create date:2006/08/03 | first author:Vasterling JJ",
"Age at drinking onset and alcohol dependence: age at onset, duration, and severity.","/pubmed/16818840","Hingson RW, Heeren T, Winter MR.","Arch Pediatr Adolesc Med. 2006 Jul;160(7):739-46.","Arch Pediatr Adolesc Med.  2006","PubMed","citation","PMID:16818840","pubmed","16818840","create date:2006/07/05 | first author:Hingson RW",
"Endothelial function in HIV-infected persons.","/pubmed/16586393","Solages A, Vita JA, Thornton DJ, Murray J, Heeren T, Craven DE, Horsburgh CR Jr.","Clin Infect Dis. 2006 May 1;42(9):1325-32.","Clin Infect Dis.  2006","PubMed","citation","PMID:16586393 | PMCID:PMC2737346","pubmed","16586393","create date:2006/04/06 | first author:Solages A",
"Effectiveness of Centers for Disease Control and Prevention recommendations for outcomes of acute otitis media.","/pubmed/16585294","Bauchner H, Marchant CD, Bisbee A, Heeren T, Wang B, McCabe M, Pelton S; Boston-Based Pediatric Research Group..","Pediatrics. 2006 Apr;117(4):1009-17.","Pediatrics.  2006","PubMed","citation","PMID:16585294","pubmed","16585294","create date:2006/04/06 | first author:Bauchner H",
"Predictors of disclosure of continued cocaine use.","/pubmed/15908136","Tassiopoulos K, Bernstein J, Heeren T, Levenson S, Hingson R, Bernstein E.","Addict Behav. 2006 Jan;31(1):80-9.","Addict Behav.  2006","PubMed","citation","PMID:15908136","pubmed","15908136","create date:2005/05/24 | first author:Tassiopoulos K",
"Racial and ethnic differences in health and health care: lessons from an inner-city patient population actively using heroin and cocaine.","/pubmed/16635973","Bernstein J, Bernstein E, Shepard DS, Valentine A, Heeren T, Winter M, Levenson S, Beaston-Blaakman A, Tassiopoulos K, Hingson R.","J Ethn Subst Abuse. 2006;5(2):35-50.","J Ethn Subst Abuse.  2006","PubMed","citation","PMID:16635973","pubmed","16635973","create date:2006/04/26 | first author:Bernstein J",
"HIV infection does not affect the performance of noninvasive markers of fibrosis for the diagnosis of hepatitis C virus-related liver disease.","/pubmed/16284529","Nunes D, Fleming C, Offner G, O'Brien M, Tumilty S, Fix O, Heeren T, Koziel M, Graham C, Craven DE, Stuver S, Horsburgh CR Jr.","J Acquir Immune Defic Syndr. 2005 Dec 15;40(5):538-44.","J Acquir Immune Defic Syndr.  2005","PubMed","citation","PMID:16284529","pubmed","16284529","create date:2005/11/15 | first author:Nunes D",
"Flexible sigmoidoscopy for colorectal cancer screening in the elderly.","/pubmed/16240230","Pabby A, Suneja A, Heeren T, Farraye FA.","Dig Dis Sci. 2005 Nov;50(11):2147-52.","Dig Dis Sci.  2005","PubMed","citation","PMID:16240230","pubmed","16240230","create date:2005/10/22 | first author:Pabby A",
"Histopathologic effects of cidofovir on cartilage.","/pubmed/16274789","Spiegel JH, Andrus JG, Stefanato CM, Heeren T.","Otolaryngol Head Neck Surg. 2005 Nov;133(5):666-71.","Otolaryngol Head Neck Surg.  2005","PubMed","citation","PMID:16274789","pubmed","16274789","create date:2005/11/09 | first author:Spiegel JH",
"Subsidized housing and children's nutritional status: data from a multisite surveillance study.","/pubmed/15939854","Meyers A, Cutts D, Frank DA, Levenson S, Skalicky A, Heeren T, Cook J, Berkowitz C, Black M, Casey P, Zaldivar N.","Arch Pediatr Adolesc Med. 2005 Jun;159(6):551-6.","Arch Pediatr Adolesc Med.  2005","PubMed","citation","PMID:15939854","pubmed","15939854","create date:2005/06/09 | first author:Meyers A",
"Deficiencies in knowledge and familial risk communication among colorectal adenoma patients.","/pubmed/15758623","Schroy PC 3rd, Lal SK, Wilson S, Heeren T, Farraye FA.","J Clin Gastroenterol. 2005 Apr;39(4):298-302.","J Clin Gastroenterol.  2005","PubMed","citation","PMID:15758623","pubmed","15758623","create date:2005/03/11 | first author:Schroy PC 3rd",
"A novel educational strategy to enhance internal medicine residents' familial colorectal cancer knowledge and risk assessment skills.","/pubmed/15743368","Schroy PC 3rd, Glick JT, Geller AC, Jackson A, Heeren T, Prout M.","Am J Gastroenterol. 2005 Mar;100(3):677-84. Erratum in: Am J Gastroenterol. 2006 Jan;101(1):209. ","Am J Gastroenterol.  2005","PubMed","citation","PMID:15743368","pubmed","15743368","create date:2005/03/04 | first author:Schroy PC 3rd",
"Patient perceptions of stool-based DNA testing for colorectal cancer screening.","/pubmed/15710277","Schroy PC 3rd, Heeren TC.","Am J Prev Med. 2005 Feb;28(2):208-14.","Am J Prev Med.  2005","PubMed","citation","PMID:15710277","pubmed","15710277","create date:2005/02/16 | first author:Schroy PC 3rd",
"Brief motivational intervention at a clinic visit reduces cocaine and heroin use.","/pubmed/15607841","Bernstein J, Bernstein E, Tassiopoulos K, Heeren T, Levenson S, Hingson R.","Drug Alcohol Depend. 2005 Jan 7;77(1):49-59.","Drug Alcohol Depend.  2005","PubMed","citation","PMID:15607841","pubmed","15607841","create date:2004/12/21 | first author:Bernstein J",
"Magnitude of alcohol-related mortality and morbidity among U.S. college students ages 18-24: changes from 1998 to 2001.","/pubmed/15760289","Hingson R, Heeren T, Winter M, Wechsler H.","Annu Rev Public Health. 2005;26:259-79. Review.","Annu Rev Public Health.  2005","PubMed","citation","PMID:15760289","pubmed","15760289","create date:2005/03/12 | first author:Hingson R",
"Racial and ethnic diversity among a heroin and cocaine using population: treatment system utilization.","/pubmed/16368656","Bernstein E, Bernstein J, Tassiopoulos K, Valentine A, Heeren T, Levenson S, Hingson R.","J Addict Dis. 2005;24(4):43-63.","J Addict Dis.  2005","PubMed","citation","PMID:16368656 | PMCID:PMC1761118","pubmed","16368656","create date:2005/12/22 | first author:Bernstein E",
"Education modifies the effect of alcohol on memory impairment: the third national health and nutrition examination survey.","/pubmed/15459511","Zhang Y, Heeren T, Curtis Ellison R.","Neuroepidemiology. 2005;24(1-2):63-9.","Neuroepidemiology.  2005","PubMed","citation","PMID:15459511","pubmed","15459511","create date:2004/10/02 | first author:Zhang Y",
"Breast cancer survival of American Indian/Alaska Native women, 1973-1996.","/pubmed/16167507","Wampler NS, Lash TL, Silliman RA, Heeren TC.","Soz Praventivmed. 2005;50(4):230-7.","Soz Praventivmed.  2005","PubMed","citation","PMID:16167507","pubmed","16167507","create date:2005/09/20 | first author:Wampler NS",
