Title,URL,Description,Details,ShortDetails,Resource,Type,Identifiers,Db,EntrezUID,Properties
"Proteasomal degradation of the papillomavirus E2 protein is inhibited by overexpression of bromodomain-containing protein 4.","/pubmed/19211738","Gagnon D, Joubert S, Sénéchal H, Fradet-Turcotte A, Torre S, Archambault J.","J Virol. 2009 May;83(9):4127-39. doi: 10.1128/JVI.02468-08.","J Virol.  2009","PubMed","citation","PMID:19211738 | PMCID:PMC2668459","pubmed","19211738","create date:2009/02/13 | first author:Gagnon D",
"Micron-scale droplet deposition on a hydrophobic surface using a retreating syringe.","/pubmed/19518715","Qian B, Loureiro M, Gagnon DA, Tripathi A, Breuer KS.","Phys Rev Lett. 2009 Apr 24;102(16):164502.","Phys Rev Lett.  2009","PubMed","citation","PMID:19518715","pubmed","19518715","create date:2009/06/13 | first author:Qian B",
"Predictors of cardiopulmonary hospitalization in chronic spinal cord injury.","/pubmed/19236973","Waddimba AC, Jain NB, Stolzmann K, Gagnon DR, Burgess JF Jr, Kazis LE, Garshick E.","Arch Phys Med Rehabil. 2009 Feb;90(2):193-200. doi: 10.1016/j.apmr.2008.07.026.","Arch Phys Med Rehabil.  2009","PubMed","citation","PMID:19236973 | PMCID:PMC2648127","pubmed","19236973","create date:2009/02/25 | first author:Waddimba AC",
"Comparison of costs of staged versus simultaneous lower extremity arterial hybrid procedures.","/pubmed/18954597","Ebaugh JL, Gagnon D, Owens CD, Conte MS, Raffetto JD.","Am J Surg. 2008 Nov;196(5):634-40. doi: 10.1016/j.amjsurg.2008.08.003.","Am J Surg.  2008","PubMed","citation","PMID:18954597","pubmed","18954597","create date:2008/10/29 | first author:Ebaugh JL",
"High vitamin C intake is associated with lower 4-year bone loss in elderly men.","/pubmed/18806103","Sahni S, Hannan MT, Gagnon D, Blumberg J, Cupples LA, Kiel DP, Tucker KL.","J Nutr. 2008 Oct;138(10):1931-8.","J Nutr.  2008","PubMed","citation","PMID:18806103 | PMCID:PMC2752366","pubmed","18806103","create date:2008/09/23 | first author:Sahni S",
"Poisson regression for modeling count and frequency outcomes in trauma research.","/pubmed/18956443","Gagnon DR, Doron-LaMarca S, Bell M, O'Farrell TJ, Taft CT.","J Trauma Stress. 2008 Oct;21(5):448-54. doi: 10.1002/jts.20359.","J Trauma Stress.  2008","PubMed","citation","PMID:18956443","pubmed","18956443","create date:2008/10/29 | first author:Gagnon DR",
"An evaluation of statistical approaches for analyzing physician-randomized quality improvement interventions.","/pubmed/18571476","Stedman MR, Gagnon DR, Lew RA, Solomon DH, Brookhart MA.","Contemp Clin Trials. 2008 Sep;29(5):687-95. doi: 10.1016/j.cct.2008.04.003.","Contemp Clin Trials.  2008","PubMed","citation","PMID:18571476","pubmed","18571476","create date:2008/06/24 | first author:Stedman MR",
"Quetiapine versus trazodone in reducing rehospitalization for alcohol dependence: a large data-base study.","/pubmed/21768982","Monnelly EP, Locastro JS, Gagnon D, Young M, Fiore LD.","J Addict Med. 2008 Sep;2(3):128-34. doi: 10.1097/ADM.0b013e318165cb56.","J Addict Med.  2008","PubMed","citation","PMID:21768982","pubmed","21768982","create date:2008/09/01 | first author:Monnelly EP",
"Sterically biased 3,3-sigmatropic rearrangement of chiral allylic azides: application to the total syntheses of alkaloids.","/pubmed/18642871","Lauzon S, Tremblay F, Gagnon D, Godbout C, Chabot C, Mercier-Shanks C, Perreault S, DeSève H, Spino C.","J Org Chem. 2008 Aug 15;73(16):6239-50. doi: 10.1021/jo800817p.","J Org Chem.  2008","PubMed","citation","PMID:18642871","pubmed","18642871","create date:2008/07/23 | first author:Lauzon S",
"Determinants of lung volumes in chronic spinal cord injury.","/pubmed/18674986","Stepp EL, Brown R, Tun CG, Gagnon DR, Jain NB, Garshick E.","Arch Phys Med Rehabil. 2008 Aug;89(8):1499-506. doi: 10.1016/j.apmr.2008.02.018.","Arch Phys Med Rehabil.  2008","PubMed","citation","PMID:18674986 | PMCID:PMC2647858","pubmed","18674986","create date:2008/08/05 | first author:Stepp EL",
"A six-year study of diagnostic lower extremity imaging practice patterns and outcomes in the Veterans Affairs health care system.","/pubmed/22477392","Scranton RE, Dhingra R, Lawler EV, Yucel K, Guo A, Chittamooru SP, Gagnon DR, Hay JW, Gaziano JM.","Int J Angiol. 2008 Summer;17(2):78-82.","Int J Angiol.  2008","PubMed","citation","PMID:22477392 | PMCID:PMC2728421","pubmed","22477392","create date:2008/07/01 | first author:Scranton RE",
"Longitudinal change in FEV1 and FVC in chronic spinal cord injury.","/pubmed/18202346","Stolzmann KL, Gagnon DR, Brown R, Tun CG, Garshick E.","Am J Respir Crit Care Med. 2008 Apr 1;177(7):781-6. doi: 10.1164/rccm.200709-1332OC.","Am J Respir Crit Care Med.  2008","PubMed","citation","PMID:18202346 | PMCID:PMC2277212","pubmed","18202346","create date:2008/01/19 | first author:Stolzmann KL",
"Association between mobility mode and C-reactive protein levels in men with chronic spinal cord injury.","/pubmed/18374004","Morse LR, Stolzmann K, Nguyen HP, Jain NB, Zayac C, Gagnon DR, Tun CG, Garshick E.","Arch Phys Med Rehabil. 2008 Apr;89(4):726-31. doi: 10.1016/j.apmr.2007.09.046.","Arch Phys Med Rehabil.  2008","PubMed","citation","PMID:18374004 | PMCID:PMC2365500","pubmed","18374004","create date:2008/04/01 | first author:Morse LR",
"Association of elevated alanine aminotransferase with BMI and diabetes in older veteran outpatients.","/pubmed/18178283","Hermos JA, Cohen SA, Hall R, Gagnon DR, Brophy MT, Fiore LD.","Diabetes Res Clin Pract. 2008 Apr;80(1):153-8. doi: 10.1016/j.diabres.2007.11.008.","Diabetes Res Clin Pract.  2008","PubMed","citation","PMID:18178283","pubmed","18178283","create date:2008/01/08 | first author:Hermos JA",
"Effect of treating erectile dysfunction on management of systolic hypertension.","/pubmed/17659929","Scranton RE, Lawler E, Botteman M, Chittamooru S, Gagnon D, Lew R, Harnett J, Gaziano JM.","Am J Cardiol. 2007 Aug 1;100(3):459-63.","Am J Cardiol.  2007","PubMed","citation","PMID:17659929","pubmed","17659929","create date:2007/07/31 | first author:Scranton RE",
"Matrix Gla protein is associated with risk factors for atherosclerosis but not with coronary artery calcification.","/pubmed/16973975","O'Donnell CJ, Shea MK, Price PA, Gagnon DR, Wilson PW, Larson MG, Kiel DP, Hoffmann U, Ferencik M, Clouse ME, Williamson MK, Cupples LA, Dawson-Hughes B, Booth SL.","Arterioscler Thromb Vasc Biol. 2006 Dec;26(12):2769-74.","Arterioscler Thromb Vasc Biol.  2006","PubMed","citation","PMID:16973975 | PMCID:PMC2562549","pubmed","16973975","create date:2006/09/16 | first author:O'Donnell CJ",
"Determinants of forced expiratory volume in 1 second (FEV1), forced vital capacity (FVC), and FEV1/FVC in chronic spinal cord injury.","/pubmed/17023241","Jain NB, Brown R, Tun CG, Gagnon D, Garshick E.","Arch Phys Med Rehabil. 2006 Oct;87(10):1327-33.","Arch Phys Med Rehabil.  2006","PubMed","citation","PMID:17023241 | PMCID:PMC1896316","pubmed","17023241","create date:2006/10/07 | first author:Jain NB",
"Adenoviral-mediated modulation of Sim1 expression in the paraventricular nucleus affects food intake.","/pubmed/16807340","Yang C, Gagnon D, Vachon P, Tremblay A, Levy E, Massie B, Michaud JL.","J Neurosci. 2006 Jun 28;26(26):7116-20.","J Neurosci.  2006","PubMed","citation","PMID:16807340","pubmed","16807340","create date:2006/06/30 | first author:Yang C",
"Health care utilization and receipt of cholesterol testing by veterans with and those without mental illness.","/pubmed/16516064","Kaplowitz RA, Scranton RE, Gagnon DR, Cantillon C, Levenson JW, Sesso HD, Fiore LD, Gaziano JM.","Gen Hosp Psychiatry. 2006 Mar-Apr;28(2):137-44.","Gen Hosp Psychiatry.  2006","PubMed","citation","PMID:16516064","pubmed","16516064","create date:2006/03/07 | first author:Kaplowitz RA",
"Characterizations of long-term anxiolytic benzodiazepine prescriptions in veteran patients.","/pubmed/16282847","Hermos JA, Young MM, Lawler EV, Stedman MR, Gagnon DR, Fiore LD.","J Clin Psychopharmacol. 2005 Dec;25(6):600-4.","J Clin Psychopharmacol.  2005","PubMed","citation","PMID:16282847","pubmed","16282847","create date:2005/11/12 | first author:Hermos JA",
"Sterically biased 3,3-sigmatropic rearrangement of azides: efficient preparation of nonracemic alpha-amino acids and heterocycles.","/pubmed/16209531","Gagnon D, Lauzon S, Godbout C, Spino C.","Org Lett. 2005 Oct 13;7(21):4769-71.","Org Lett.  2005","PubMed","citation","PMID:16209531","pubmed","16209531","create date:2005/10/08 | first author:Gagnon D",
"Statin use and fracture risk: study of a US veterans population.","/pubmed/16186471","Scranton RE, Young M, Lawler E, Solomon D, Gagnon D, Gaziano JM.","Arch Intern Med. 2005 Sep 26;165(17):2007-12.","Arch Intern Med.  2005","PubMed","citation","PMID:16186471","pubmed","16186471","create date:2005/09/28 | first author:Scranton RE",
"Outcomes associated with a trial of labor after prior cesarean delivery.","/pubmed/15846859","Gagnon DE, Muri JH.","N Engl J Med. 2005 Apr 21;352(16):1718-20; author reply 1718-20. No abstract available. ","N Engl J Med.  2005","PubMed","citation","PMID:15846859","pubmed","15846859","create date:2005/04/23 | first author:Gagnon DE",
"Three complementary definitions of polypharmacy: methods, application and comparison of findings in a large prescription database.","/pubmed/15386712","Fincke BG, Snyder K, Cantillon C, Gaehde S, Standring P, Fiore L, Brophy M, Gagnon DR.","Pharmacoepidemiol Drug Saf. 2005 Feb;14(2):121-8.","Pharmacoepidemiol Drug Saf.  2005","PubMed","citation","PMID:15386712","pubmed","15386712","create date:2004/09/24 | first author:Fincke BG",
"Characteristics associated with differences in reported versus measured total cholesterol among male physicians.","/pubmed/15976930","Scranton RE, Sesso HD, Glynn RJ, Levenson JW, Stedman M, Gagnon D, Gaziano JM.","J Prim Prev. 2005 Jan;26(1):51-61.","J Prim Prev.  2005","PubMed","citation","PMID:15976930","pubmed","15976930","create date:2005/06/25 | first author:Scranton RE",
"Characterizations of long-term oxycodone/acetaminophen prescriptions in veteran patients.","/pubmed/15557416","Hermos JA, Young MM, Gagnon DR, Fiore LD.","Arch Intern Med. 2004 Nov 22;164(21):2361-6.","Arch Intern Med.  2004","PubMed","citation","PMID:15557416","pubmed","15557416","create date:2004/11/24 | first author:Hermos JA",
"Patterns of dispensed disulfiram and naltrexone for alcoholism treatment in a veteran patient population.","/pubmed/15318122","Hermos JA, Young MM, Gagnon DR, Fiore LD.","Alcohol Clin Exp Res. 2004 Aug;28(8):1229-35.","Alcohol Clin Exp Res.  2004","PubMed","citation","PMID:15318122","pubmed","15318122","create date:2004/08/20 | first author:Hermos JA",
"Anticoagulant use for atrial fibrillation in the elderly.","/pubmed/15209654","Brophy MT, Snyder KE, Gaehde S, Ives C, Gagnon D, Fiore LD.","J Am Geriatr Soc. 2004 Jul;52(7):1151-6.","J Am Geriatr Soc.  2004","PubMed","citation","PMID:15209654","pubmed","15209654","create date:2004/06/24 | first author:Brophy MT",
"Risk factors for central serous chorioretinopathy: a case-control study.","/pubmed/15019370","Haimovici R, Koh S, Gagnon DR, Lehrfeld T, Wellik S; Central Serous Chorioretinopathy Case-Control Study Group..","Ophthalmology. 2004 Feb;111(2):244-9.","Ophthalmology.  2004","PubMed","citation","PMID:15019370","pubmed","15019370","create date:2004/03/17 | first author:Haimovici R",
"DNA delivery to cells in culture: generation of adenoviral libraries for high-throughput functional screening.","/pubmed/14970582","Ogorelkova M, Elahi SM, Gagnon D, Massie B.","Methods Mol Biol. 2004;246:15-27.","Methods Mol Biol.  2004","PubMed","citation","PMID:14970582","pubmed","14970582","create date:2004/02/19 | first author:Ogorelkova M",
"The analysis of survival data with a non-susceptible fraction and dual censoring mechanisms.","/pubmed/14518026","Gagnon DR, Glickman ME, Myers RH, Cupples LA.","Stat Med. 2003 Oct 30;22(20):3249-62.","Stat Med.  2003","PubMed","citation","PMID:14518026","pubmed","14518026","create date:2003/10/01 | first author:Gagnon DR",
"Vitamin K intake and bone mineral density in women and men.","/pubmed/12540415","Booth SL, Broe KE, Gagnon DR, Tucker KL, Hannan MT, McLean RR, Dawson-Hughes B, Wilson PW, Cupples LA, Kiel DP.","Am J Clin Nutr. 2003 Feb;77(2):512-6.","Am J Clin Nutr.  2003","PubMed","citation","PMID:12540415","pubmed","12540415","create date:2003/01/24 | first author:Booth SL",
"Modeling the effects of genetic factors on late-onset diseases in cohort studies.","/pubmed/12182119","Glickman ME, Gagnon DR.","Lifetime Data Anal. 2002 Sep;8(3):211-28.","Lifetime Data Anal.  2002","PubMed","citation","PMID:12182119","pubmed","12182119","create date:2002/08/17 | first author:Glickman ME",
"A comparison of the Framingham and European Society of Cardiology coronary heart disease risk prediction models in the normative aging study.","/pubmed/12094194","Orford JL, Sesso HD, Stedman M, Gagnon D, Vokonas P, Gaziano JM.","Am Heart J. 2002 Jul;144(1):95-100.","Am Heart J.  2002","PubMed","citation","PMID:12094194","pubmed","12094194","create date:2002/07/03 | first author:Orford JL",
